County Name,Facility_Name,Full_Address,State,Total,latitudes,longitudes
BELTRAMI,SANFORD BEMIDJI MEDICAL CENTER,"1300 ANNE ST NW,BEMIDJI,BELTRAMI,MN",MN,101,47.5030659,-94.8992794
BECKER,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,"1027 WASHINGTON AVE,DETROIT LAKES,BECKER,MN",MN,80,46.8141074,-95.8444145
SCOTT,ST FRANCIS REGIONAL MEDICAL CENTER,"1455 ST FRANCIS AVENUE,SHAKOPEE,SCOTT,MN",MN,3913,44.7718615,-93.5026981
RAMSEY,REGIONS HOSPITAL,"640 JACKSON STREET,SAINT PAUL,RAMSEY,MN",MN,5744,44.9556126,-93.0946524
ANOKA,MERCY HOSPITAL,"4050 COON RAPIDS BLVD,COON RAPIDS,ANOKA,MN",MN,2678,45.334693,-93.356416
MILLE LACS,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,"911 NORTHLAND DR,PRINCETON,MILLE LACS,MN",MN,45,45.56997,-93.58163
MARTIN,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,"800 MEDICAL CENTER DRIVE, PO BOX 800,FAIRMONT,MARTIN,MN",MN,3606,44.08206,-93.236536
BELTRAMI,RED LAKE HOSPITAL A,"PO BOX 497,REDLAKE,BELTRAMI,MN",MN,101,46.259619,-96.578189
DAKOTA,FAIRVIEW RIDGES HOSPITAL,"201 EAST NICOLLET BOULEVARD,BURNSVILLE,DAKOTA,MN",MN,4932,44.7483144,-93.2727432
RAMSEY,HEALTHEAST ST JOHN'S HOSPITAL,"1575 BEAM AVENUE,MAPLEWOOD,RAMSEY,MN",MN,5744,45.0300026,-93.0331519
WASHINGTON,HEALTHEAST WOODWINDS HOSPITAL,"1925 WOODWINDS DRIVE,WOODBURY,WASHINGTON,MN",MN,17929,44.9223792,-92.9755233
HENNEPIN,MAPLE GROVE HOSPITAL,"9875 HOSPITAL DRIVE,MAPLE GROVE,HENNEPIN,MN",MN,14835,45.1324119,-93.4809314
MAHNOMEN,MAHNOMEN HEALTH CENTER,"414 W JEFFERSON PO BOX 396,MAHNOMEN,MAHNOMEN,MN",MN,18,47.311081,-95.964515
LYON,SANFORD TRACY,"251 FIFTH STREET EAST,TRACY,LYON,MN",MN,1184,44.2322519,-95.6068281
TRAVERSE,SANFORD WHEATON MEDICAL CENTER,"401 12TH STREET NORTH,WHEATON,TRAVERSE,MN",MN,9,45.8090172,-96.5012279
AITKIN,RIVERWOOD HEALTHCARE CENTER,"200 BUNKER HILL DRIVE,AITKIN,AITKIN,MN",MN,19,46.5297708,-93.6987027
RENVILLE,RENVILLE COUNTY HOSPITAL AND CLINICS,"100 HEALTHY WAY,OLIVIA,RENVILLE,MN",MN,52,44.7742307,-94.9725048
LAKE,LAKE VIEW MEMORIAL HOSPITAL,"325 ELEVENTH AVE,TWO HARBORS,LAKE,MN",MN,22444,47.02271,-91.67073
PINE,ESSENTIA HEALTH SANDSTONE,"705 LUNDORFF DRIVE SOUTH,SANDSTONE,PINE,MN",MN,117,46.1188764,-92.8850928
SIBLEY,RIDGEVIEW SIBLEY MEDICAL CENTER,"601 WEST CHANDLER,ARLINGTON,SIBLEY,MN",MN,66,44.6083,-94.08053
ST. LOUIS,COOK HOSPITAL,"10 SE FIFTH ST,COOK,ST. LOUIS,MN",MN,9083,47.85242,-92.68962
NORMAN,ESSENTIA HEALTH ADA,"201 9TH STREET WEST,ADA,NORMAN,MN",MN,22,47.29969,-96.51535
LAC QUI PARLE,JOHNSON MEMORIAL HOSPITAL,"1282 WALNUT STREET,DAWSON,LAC QUI PARLE,MN",MN,6,44.9311825,-96.0661182
JACKSON,SANFORD JACKSON MEDICAL CENTER,"1430 NORTH HIGHWAY,JACKSON,JACKSON,MN",MN,6346,43.6246942,-95.0043578
ITASCA,BIGFORK VALLEY HOSPITAL,"258 PINE TREE DRIVE PO BOX 258,BIGFORK,ITASCA,MN",MN,96,47.74439,-93.65408
ST. LOUIS,ELY BLOOMENSON COMMUNITY HOSPITAL,"328 WEST CONAN STREET,ELY,ST. LOUIS,MN",MN,9083,47.9003611,-91.8720609
MURRAY,MURRAY COUNTY MEMORIAL HOSPITAL,"2042 JUNIPER AVENUE,SLAYTON,MURRAY,MN",MN,516,43.9922433,-95.7599323
POLK,RIVERVIEW HOSPITAL,"323 SOUTH MINNESOTA,CROOKSTON,POLK,MN",MN,19871,47.77414,-96.60812
BIG STONE,HOLY TRINITY HOSPITAL & GRACE HOME,"115  SECOND STREET WEST, BOX 157,GRACEVILLE,BIG STONE,MN",MN,19,43.514656,-96.263304
KOOCHICHING,RAINY LAKE MEDICAL CENTER,"1400 HIGHWAY 71,INTERNATIONAL FALLS,KOOCHICHING,MN",MN,37,48.60105,-93.41098
WATONWAN,MADELIA COMMUNITY HOSPITAL,"121 DREW AVENUE SOUTHEAST,MADELIA,WATONWAN,MN",MN,279,44.0487249,-94.4099056
TODD,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,"50 CENTRACARE DRIVE,LONG PRAIRIE,TODD,MN",MN,497,45.9731596,-94.8433708
BROWN,SLEEPY EYE MEDICAL CENTER,"400 FOURTH AVENUE NORTHWEST,SLEEPY EYE,BROWN,MN",MN,4363,44.299389,-94.7291464
TODD,LAKEWOOD HEALTH SYSTEM,"49725 COUNTY ROAD 83,STAPLES,TODD,MN",MN,497,46.3514859,-94.7504823
STEARNS,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,"525 WEST MAIN STREET,MELROSE,STEARNS,MN",MN,2643,45.6756602,-94.8245003
WATONWAN,MAYO CLINIC HEALTH SYSTEM - ST JAMES,"1101 MOULTON AND PARSONS DRIVE,ST JAMES,WATONWAN,MN",MN,279,43.98246,-94.62692
NICOLLET,RIVER'S EDGE HOSPITAL & CLINIC,"1900 NORTH SUNRISE DRIVE,ST PETER,NICOLLET,MN",MN,226,44.3496663,-93.9730671
WABASHA,ST ELIZABETH MEDICAL CENTER,"1200 GRANT BLVD W,WABASHA,WABASHA,MN",MN,55,44.3880466,-92.0473666
KITTSON,KITTSON MEMORIAL HOSPITAL,"1010 SOUTH BIRCH AVENUE,HALLOCK,KITTSON,MN",MN,2,48.7671797,-96.9399852
MARSHALL,NORTH VALLEY HEALTH CENTER,"300 WEST GOOD SAMARITAN DRIVE,WARREN,MARSHALL,MN",MN,5104,48.1902663,-96.77031
WABASHA,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,"500 WEST GRANT STREET,LAKE CITY,WABASHA,MN",MN,55,44.383148,-92.040089
LINCOLN,HENDRICKS COMMUNITY HOSPITAL,"503 E LINCOLN STREET,HENDRICKS,LINCOLN,MN",MN,4003,44.5052893,-96.4188223
ST. LOUIS,ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,"5211 HIGHWAY 110,AURORA,ST. LOUIS,MN",MN,9083,47.5180042,-92.2297341
SWIFT,APPLETON MUNICIPAL HOSPITAL,"30 SOUTH BEHL STREET,APPLETON,SWIFT,MN",MN,46,45.1999472,-96.0084854
BIG STONE,ORTONVILLE AREA HEALTH SERVICES,"450 EASTVOLD AVE,ORTONVILLE,BIG STONE,MN",MN,19,45.314997,-96.4464582
ROSEAU,LIFECARE MEDICAL CENTER,"715 DELMORE DRIVE,ROSEAU,ROSEAU,MN",MN,32,48.8386292,-95.7601625
WASECA,MAYO CLINIC HEALTH SYSTEM - WASECA,"501 NORTH STATE STREET,WASECA,WASECA,MN",MN,92,44.0815189,-93.5080778
GOODHUE,MAYO CLINIC HEALTH SYSTEM - CANNON FALLS,"32021 COUNTY 24 BOULEVARD,CANNON FALLS,GOODHUE,MN",MN,148,44.4862054,-92.9027624
LINCOLN,AVERA TYLER HOSPITAL,"240 WILLOW STREET,TYLER,LINCOLN,MN",MN,4003,44.2718489,-96.1299303
STEARNS,CENTRA CARE HEALTH PAYNESVILLE,"200 1ST STREET WEST,PAYNESVILLE,STEARNS,MN",MN,2643,45.38052,-94.71195
REDWOOD,"CARRIS HEALTH - REDWOOD, LLC","100 FALLWOOD ROAD,REDWOOD FALLS,REDWOOD,MN",MN,27,44.5367232,-95.1065965
BROWN,MAYO CLINIC HEALTH SYSTEM-SPRINGFIELD,"625 JACKSON AVENUE NORTH,SPRINGFIELD,BROWN,MN",MN,4363,44.035016,-92.64546
WADENA,TRI COUNTY HOSPITAL,"415 JEFFERSON STREET NORTH,WADENA,WADENA,MN",MN,19,46.4457451,-95.1346237
MILLE LACS,MILLE LACS HEALTH SYSTEM,"200 NORTH ELM STREET,ONAMIA,MILLE LACS,MN",MN,45,46.0729032,-93.6618909
POLK,ESSENTIA HEALTH FOSSTON,"900 HILLIGOSS BOULEVARD SE,FOSSTON,POLK,MN",MN,19871,47.5707986,-95.7392673
LYON,AVERA MARSHALL REGIONAL MEDICAL CTR,"300 SOUTH BRUCE STREET,MARSHALL,LYON,MN",MN,1184,44.4477637,-95.7773493
ITASCA,DEER RIVER HEALTHCARE CENTER,"115 10TH AVENUE NORTHEAST,DEER RIVER,ITASCA,MN",MN,96,47.343751,-93.7912084
SCOTT,MAYO CLINIC HEALTH SYSTEM-NEW PRAGUE,"301 2ND STREET NORTHEAST,NEW PRAGUE,SCOTT,MN",MN,3913,44.5433,-93.57607
WRIGHT,CENTRACARE HEALTH - MONTICELLO,"1013 HART BOULEVARD,MONTICELLO,WRIGHT,MN",MN,1090,45.3007985,-93.7786858
STEVENS,STEVENS COMMUNITY MEDICAL CENTER,"400 EAST FIRST STREET,MORRIS,STEVENS,MN",MN,96,45.58607,-95.91394
SWIFT,SWIFT COUNTY BENSON HOSPITAL,"1815 WISCONSIN AVENUE,BENSON,SWIFT,MN",MN,46,45.3142371,-95.6089234
MEEKER,MEEKER MEMORIAL HOSPITAL,"612 SOUTH SIBLEY AVENUE,LITCHFIELD,MEEKER,MN",MN,72,45.1195182,-94.5291926
KANABEC,FIRSTLIGHT HEALTH SYSTEM,"301 SOUTH HIGHWAY 65,MORA,KANABEC,MN",MN,19,45.8769,-93.29384
STEARNS,CENTRACARE HEALTH SYSTEM - SAUK CENTRE,"425 NORTH ELM STREET,SAUK CENTRE,STEARNS,MN",MN,2643,45.73747,-94.95252
FARIBAULT,UNITED HOSPITAL DISTRICT,"515 SOUTH MOORE STREET, PO BOX 160,BLUE EARTH,FARIBAULT,MN",MN,70,44.74255,-93.108688
MORRISON,ST GABRIELS HOSPITAL,"815 SOUTHEAST SECOND STREET,LITTLE FALLS,MORRISON,MN",MN,73,45.97635,-94.3625
ROCK,SANFORD LUVERNE MEDICAL CENTER,"1600 N KNISS AVENUE P O BOX 1019,LUVERNE,ROCK,MN",MN,1215,43.65414,-96.21281
LAC QUI PARLE,MADISON HOSPITAL,"820 THIRD AVENUE,MADISON,LAC QUI PARLE,MN",MN,6,44.952261,-95.73357
OTTER TAIL,PERHAM HEALTH,"1000 CONEY STREET WEST,PERHAM,OTTER TAIL,MN",MN,130,46.5939535,-95.5928743
PIPESTONE,PIPESTONE COUNTY  MEDICAL CENTER,"916 4TH AVENUE SOUTHWEST,PIPESTONE,PIPESTONE,MN",MN,113,43.9915997,-96.322222
LE SUEUR,MINNESOTA VALLEY HEALTH CENTER  INC,"621 SOUTH FOURTH STREET,LE SUEUR,LE SUEUR,MN",MN,153,44.453236,-93.916893
POPE,GLACIAL RIDGE HOSPITAL,"10 4TH AVENUE SOUTHEAST,GLENWOOD,POPE,MN",MN,901,45.6464026,-95.389221
WILKIN,ST FRANCIS MEDICAL CENTER,"2400 ST FRANCIS DRIVE,BRECKENRIDGE,WILKIN,MN",MN,23,46.26357,-96.58813
BROWN,NEW ULM MEDICAL CENTER,"1324 FIFTH NORTH STREET,NEW ULM,BROWN,MN",MN,4363,44.041139,-92.645699
GRANT,PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES,"1411 HIGHWAY 79 E,ELBOW LAKE,GRANT,MN",MN,1993,44.294258,-93.292816
HUBBARD,ST JOSEPHS AREA  HEALTH SERVICES,"600 PLEASANT AVENUE,PARK RAPIDS,HUBBARD,MN",MN,12,46.916909,-95.05834
PENNINGTON,SANFORD MEDICAL CENTER THIEF RIVER FALLS,"3001 SANFORD PARKWAY,THIEF RIVER FALLS,PENNINGTON,MN",MN,784,48.091091,-96.1952536
RAMSEY,GILLETTE CHILDRENS SPECIALTY HOSPITAL,"200 UNIVERSITY AVENUE EAST,SAINT PAUL,RAMSEY,MN",MN,5744,44.296056,-92.67352
HENNEPIN,CHILDREN'S HOSPITALS & CLINICS OF MN,"2525 CHICAGO AVENUE SOUTH,MINNEAPOLIS,HENNEPIN,MN",MN,14835,44.9562441,-93.2619674
ANOKA,ANOKA-METRO REG TREATMENT CTR,"3301 SEVENTH AVE NORTH,ANOKA,ANOKA,MN",MN,2678,45.214878,-93.377877
KANDIYOHI,CHILD & ADOLESCENT BEHAVIORAL HEALTH SERVICES,"1701 TECHNOLOGY DRIVE NE,WILLMAR,KANDIYOHI,MN",MN,613,45.1425436,-95.0196877
WRIGHT,COMMUNITY BEHAVIORAL HEALTH HOSPITAL ANNANDALE,"400 ANNANDALE BOULEVARD,ANNANDALE,WRIGHT,MN",MN,1090,45.2546472,-94.1013858
DOUGLAS,COMM BEHAVIORAL HEALTH HOSP,"1610 8TH AVENUE EAST,ALEXANDRIA,DOUGLAS,MN",MN,13378,45.8835544,-95.3660844
OTTER TAIL,COMMUNITY BEHAVIORAL HOSPITAL FERGUS FALLS,"1801 WEST ALCOTT,FERGUS FALLS,OTTER TAIL,MN",MN,130,46.275837,-96.104998
BELTRAMI,COMMUNITY BEHAVIORAL HEALTH HOSPITAL - BEMIDJI,"800 BEMIDJI AVENUE NORTH SUITE 200,BEMIDJI,BELTRAMI,MN",MN,101,47.475808,-94.879467
OLMSTED,COMMUNITY BEHAVIORAL HEALTH HOSPITAL ROCHESTER,"251 WOOD LAKE DRIVE SOUTHEAST,ROCHESTER,OLMSTED,MN",MN,1403,43.9726863,-92.4560169
PENNINGTON,SANFORD BEHAVIORAL HEALTH CENTER,"120 LABREE AVENUE SOUTH,THIEF RIVER FALLS,PENNINGTON,MN",MN,784,48.1165246,-96.1799077
HINDS,UNIVERSITY OF MISSISSIPPI MED CENTER,"2500 N STATE ST,JACKSON,HINDS,MS",MS,3691,32.3293896,-90.1725206
TISHOMINGO,TISHOMINGO HEALTH SERVICES INC,"1777 CURTIS DRIVE,IUKA,TISHOMINGO,MS",MS,165,34.8018223,-88.2084023
LEE,NORTH MISSISSIPPI MEDICAL CENTER,"830 S GLOSTER STREET,TUPELO,LEE,MS",MS,18884,34.2420289,-88.7160926
UNION,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,"200 HWY 30 WEST,NEW ALBANY,UNION,MS",MS,21074,34.4979469,-89.0274683
HARRISON,MERIT HEALTH BILOXI,"150 REYNOIR STREET,BILOXI,HARRISON,MS",MS,2558,30.3959775,-88.8896848
ALCORN,MAGNOLIA REGIONAL HEALTH CENTER,"611 ALCORN DRIVE,CORINTH,ALCORN,MS",MS,161,34.93425,-88.52227
MARSHALL,ALLIANCE HEALTHCARE SYSTEM,"1430 HIGHWAY 4 EAST / P O BOX 6000,HOLLY SPRINGS,MARSHALL,MS",MS,5104,31.284341,-90.456113
JASPER,JASPER GENERAL HOSPITAL,"15 SOUTH 6TH STREET,BAY SPRINGS,JASPER,MS",MS,2683,31.9844903,-89.2909061
HARRISON,MEMORIAL HOSPITAL AT GULFPORT,"4500 13TH STREET,GULFPORT,HARRISON,MS",MS,2558,30.3679172,-89.1154773
WEBSTER,WEBSTER GENERAL HOSPITAL/ SWING BED,"70 MEDICAL PLAZA,EUPORA,WEBSTER,MS",MS,864,33.5339607,-89.2660107
MONROE,NORTH MISSISSIPPI MEDICAL CENTER-GILMORE AMORY,"1105 EARL FRYE BLVD,AMORY,MONROE,MS",MS,10026,33.9770159,-88.476961
WINSTON,WINSTON MEDICAL CENTER & SWINGBED,"17550 EAST MAIN STREET,LOUISVILLE,WINSTON,MS",MS,704,33.1238117,-89.0361039
WARREN,MERIT HEALTH RIVER REGION,"2100 HWY 61 N,VICKSBURG,WARREN,MS",MS,7029,32.35265,-90.87788
LAFAYETTE,BAPTIST MEMORIAL HOSPITAL NORTH MS,"1100 BELK BLVD,OXFORD,LAFAYETTE,MS",MS,912,34.3478785,-89.5290024
GEORGE,GEORGE REGIONAL HEALTH SYSTEM,"859 WINTER STREET,LUCEDALE,GEORGE,MS",MS,179,30.921932,-88.592897
MADISON,MERIT HEALTH MADISON,"161 RIVER OAKS DRIVE,CANTON,MADISON,MS",MS,10806,32.43116,-90.105876
JACKSON,SINGING RIVER HEALTH SYSTEM,"2809 DENNY AV,PASCAGOULA,JACKSON,MS",MS,6346,30.3747033,-88.5337756
NESHOBA,NESHOBA COUNTY GENERAL HOSPITAL,"1001 HOLLAND AVENUE,PHILADELPHIA,NESHOBA,MS",MS,1086,32.7565857,-89.1069902
PRENTISS,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,"100 HOSPITAL DRIVE,BOONEVILLE,PRENTISS,MS",MS,192,34.6578294,-88.5657177
HINDS,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,"969 LAKELAND DR,JACKSON,HINDS,MS",MS,3691,32.333066,-90.1652245
PIKE,BEACHAM MEMORIAL HOSPITAL,"205 N CHERRY STREET,MAGNOLIA,PIKE,MS",MS,2112,31.1458865,-90.4596768
OKTIBBEHA,OCH REGIONAL MEDICAL CENTER,"400 HOSPITAL ROAD /MAIL PO BOX 1506,STARKVILLE,OKTIBBEHA,MS",MS,697,33.45049,-88.81961
LINCOLN,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,"P O BOX 948/427 HIGHWAY 51 NORTH,BROOKHAVEN,LINCOLN,MS",MS,4003,31.57906,-90.44065
JONES,SOUTH CENTRAL REG MED CTR,"1220 JEFFERSON ST BOX 607,LAUREL,JONES,MS",MS,2349,32.194399,-89.973887
JEFFERSON,JEFFERSON COUNTY HOSPITAL,"870 S MAIN,FAYETTE,JEFFERSON,MS",MS,26142,34.127935,-89.641089
YALOBUSHA,YALOBUSHA GENERAL HOSPITAL,"630 SOUTH MAIN STREET,WATER VALLEY,YALOBUSHA,MS",MS,237,34.1315798,-89.6427232
LAUDERDALE,RUSH FOUNDATION HOSPITAL,"1314 19TH AVE,MERIDIAN,LAUDERDALE,MS",MS,2120,32.3698251,-88.6967505
HINDS,MERIT HEALTH CENTRAL,"1850 CHADWICK DR,JACKSON,HINDS,MS",MS,3691,32.287775,-90.2549398
WAYNE,WAYNE GENERAL HOSPITAL,"950 MATTHEW DR,WAYNESBORO,WAYNE,MS",MS,29753,31.6731383,-88.6341524
FORREST,FORREST GENERAL HOSPITAL,"6051 US HIGHWAY 49,HATTIESBURG,FORREST,MS",MS,1197,33.079453,-89.858575
SHARKEY,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,"47 SOUTH FOURTH ST,ROLLING FORK,SHARKEY,MS",MS,65,34.004727,-90.070306
LAUDERDALE,ANDERSON REGIONAL MEDICAL CENTER SOUTH CAMPUS,"1102 CONSTITUTION AVENUE,MERIDIAN,LAUDERDALE,MS",MS,2120,31.686577,-88.652958
WASHINGTON,DELTA REGIONAL MEDICAL CENTER,"1400 E UNION ST,GREENVILLE,WASHINGTON,MS",MS,17929,33.4105268,-91.0353563
ADAMS,MERIT HEALTH NATCHEZ,"52 SERGEANT PRENTISS DRIVE,NATCHEZ,ADAMS,MS",MS,7059,31.867069,-90.44315
MARION,MARION GENERAL HOSPITAL,"1560 SUMRALL RD,COLUMBIA,MARION,MS",MS,22462,31.2559527,-89.8056073
BOLIVAR,BOLIVAR MEDICAL CENTER,"901 E SUNFLOWER RD,CLEVELAND,BOLIVAR,MS",MS,570,33.747569,-90.707475
LAMAR,MERIT HEALTH WESLEY,"5001 W HARDY ST,HATTIESBURG,LAMAR,MS",MS,1578,34.616464,-89.959757
SUNFLOWER,SOUTH SUNFLOWER COUNTY HOSPITAL,"121 E BAKER ST,INDIANOLA,SUNFLOWER,MS",MS,656,33.4574618,-90.649479
RANKIN,CROSSGATES RIVER OAKS HOSPITAL,"350 CROSSGATES BLVD,BRANDON,RANKIN,MS",MS,1459,32.287048,-90.0349272
PIKE,SOUTHWEST MS REGIONAL MEDICAL CENTER,"215 MARION AV BOX 1307,MCCOMB,PIKE,MS",MS,2112,31.24379,-90.45315
LEFLORE,GREENWOOD LEFLORE HOSPITAL,"1401 RIVER RD,GREENWOOD,LEFLORE,MS",MS,648,33.5180778,-90.200884
LOWNDES,BAPTIST MEMORIAL HOSPITAL GOLDEN TRIANGLE INC,"2520 5TH STREET N,COLUMBUS,LOWNDES,MS",MS,3420,33.49567,-88.42726
HINDS,MISSISSIPPI BAPTIST MEDICAL CENTER,"1225 N STATE ST,JACKSON,HINDS,MS",MS,3691,32.3150629,-90.1801578
LAUDERDALE,ANDERSON REGIONAL MEDICAL CTR,"2124 14 ST,MERIDIAN,LAUDERDALE,MS",MS,2120,32.370867,-88.699608
PEARL RIVER,HIGHLAND COMMUNITY  HOSPITAL,"130 HIGHLAND PKWY,PICAYUNE,PEARL RIVER,MS",MS,371,30.5503439,-89.665166
HARRISON,GARDEN PARK MEDICAL CENTER,"15200 COMMUNITY ROAD,GULFPORT,HARRISON,MS",MS,2558,30.4438172,-89.0929992
SIMPSON,MAGEE GENERAL HOSPITAL,"300 3RD AVE SE,MAGEE,SIMPSON,MS",MS,645,31.8711616,-89.7288525
NESHOBA,CHOCTAW HEALTH CENTER,"ROUTE 7 BOX R50,PHILADELPHIA,NESHOBA,MS",MS,1086,32.778517,-89.115335
PANOLA,PANOLA MEDICAL CENTER,"303 MEDICAL CENTER DRIVE,BATESVILLE,PANOLA,MS",MS,824,34.3061421,-89.9147327
RANKIN,WHITFIELD MEDICAL SURGICAL HOSPITAL,"3550 HWY 468 W, BLDG 60,WHITFIELD,RANKIN,MS",MS,1459,32.225222,-90.044275
RANKIN,MERIT HEALTH WOMEN'S HOSPITAL,"1026 RIVER OAKS DRIVE,FLOWOOD,RANKIN,MS",MS,1459,32.3293931,-90.1071669
RANKIN,MERIT HEALTH RIVER OAKS,"1030 RIVER OAKS DRIVE,FLOWOOD,RANKIN,MS",MS,1459,32.3255819,-90.1050282
LAUDERDALE,ALLIANCE HEALTH CENTER,"5000 HIGHWAY 39 NORTH,MERIDIAN,LAUDERDALE,MS",MS,2120,32.641478,-88.661778
HINDS,MISSISSIPPI METHODIST REHAB CTR,"1350 E WOODROW WILSON DR,JACKSON,HINDS,MS",MS,3691,32.29876,-90.18481
HANCOCK,OCHSNER MEDICAL CENTER-HANCOCK,"149 DRINKWATER BLVD,BAY SAINT LOUIS,HANCOCK,MS",MS,1337,30.30881,-89.33005
SMITH,PATIENTS CHOICE MEDICAL CENTER,"347 MAGNOLIA DRIVE,RALEIGH,SMITH,MS",MS,2291,31.9997967,-89.5193735
GRENADA,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,"960 AVENT DRIVE,GRENADA,GRENADA,MS",MS,711,33.979002,-89.672366
HARRISON,81st Medical Group (Keesler AFB),"81 MDG 301 Fisher St. Suite 109,Biloxi,HARRISON,MS",MS,2558,30.39603,-88.88531
SCOTT,S E LACKEY MEMORIAL HOSPITAL,"330 N BROAD STREET,FOREST,SCOTT,MS",MS,3913,32.3659168,-89.4696794
MONROE,MONROE REGIONAL HOSPITAL,"400 SOUTH CHESTNUT STREET,ABERDEEN,MONROE,MS",MS,10026,33.8201147,-88.539936
STONE,STONE COUNTY HOSPITAL,"1434 EAST CENTRAL AVENUE,WIGGINS,STONE,MS",MS,174,30.8448069,-89.1158778
TALLAHATCHIE,TALLAHATCHIE CRITICAL ACCESS HOSPITAL,"201 SOUTH MARKET ST / PO BOX 230,CHARLESTON,TALLAHATCHIE,MS",MS,293,34.00678,-90.05676
LAWRENCE,LAWRENCE COUNTY HOSPITAL CAH,"1065 EAST BROAD ST / PO BOX 788,MONTICELLO,LAWRENCE,MS",MS,1669,32.860632,-88.884818
GREENE,PERRY COUNTY GENERAL HOSP,"206 BAY ST,RICHTON,GREENE,MS",MS,3028,34.031019,-89.017577
NOXUBEE,NOXUBEE GENERAL CRITICAL ACCESS HOSP,"78 HOSPITAL ROAD,MACON,NOXUBEE,MS",MS,312,33.1054,-88.56088
PONTOTOC,PONTOTOC HEALTH SERVICE INC CAH,"176 SOUTH MAIN STREET,PONTOTOC,PONTOTOC,MS",MS,598,34.243237,-88.9958036
WILKINSON,FIELD HEALTH SYSTEM,"178 HIGHWAY 24,CENTREVILLE,WILKINSON,MS",MS,263,31.101927,-91.289915
MONTGOMERY,TYLER HOLMES MEMORIAL HOSPITAL CAH,"409 TYLER HOLMES DRIVE,WINONA,MONTGOMERY,MS",MS,41558,33.491072,-89.7385426
YAZOO,BAPTIST MEDICAL CENTER-YAZOO,"823 GRAND AVENUE,YAZOO CITY,YAZOO,MS",MS,619,32.8587667,-90.4041118
QUITMAN,QUITMAN COUNTY HOSPITAL CAH,"340 GETWELL DRIVE,MARKS,QUITMAN,MS",MS,153,34.2474717,-90.2770762
LEAKE,BAPTIST MEDICAL CENTER-LEAKE,"1100 HIGHWAY 16 EAST,CARTHAGE,LEAKE,MS",MS,683,32.338585,-90.311309
SIMPSON,SIMPSON GENERAL HOSPITAL CAH,"1842 SIMPSON HIGHWAY 149,MENDENHALL,SIMPSON,MS",MS,645,31.96182,-89.87008
SUNFLOWER,NORTH SUNFLOWER MEDICAL CENTER CAH,"840 NORTH OAK AVENUE,RULEVILLE,SUNFLOWER,MS",MS,656,33.734692,-90.5452189
HOLMES,HOLMES COUNTY HOSPITAL AND CLINICS,"239 BOWLING GREEN ROAD,LEXINGTON,HOLMES,MS",MS,1250,33.11318,-90.05314
NESHOBA,LAIRD HOSPITAL INC,"25117 HIGHWAY 15,UNION,NESHOBA,MS",MS,1086,32.711134,-89.14869
SCOTT,SCOTT REGIONAL HOSPITAL CAH,"317 HIGHWAY 13 SOUTH,MORTON,SCOTT,MS",MS,3913,33.699372,-90.673283
WALTHALL,WALTHALL COUNTY GENERAL HOSPITAL CAH,"100 HOSPITAL DRIVE,TYLERTOWN,WALTHALL,MS",MS,353,31.120302,-90.156888
JEFFERSON DAVIS,JEFFERSON DAVIS GENERAL HOSPITAL,"1102 ROSE STREET,PRENTISS,JEFFERSON DAVIS,MS",MS,153,31.5941702,-89.8723001
GREENE,GREENE COUNTY HOSPITAL CAH,"1017 JACKSON STREET,LEAKESVILLE,GREENE,MS",MS,3028,34.079659,-88.628438
FRANKLIN,FRANKLIN COUNTY MEMORIAL HOSPITAL,"40 UNION CHURCH RD,MEADVILLE,FRANKLIN,MS",MS,22231,31.47333,-90.8843496
PEARL RIVER,PEARL RIVER COUNTY HOSPITAL & NURSING HOME,"305 WEST MOODY STREET,POPLARVILLE,PEARL RIVER,MS",MS,371,30.8566476,-89.5418842
KEMPER,JOHN C STENNIS MEMORIAL HOSPITAL,"14365 HIGHWAY 16 WEST,DE KALB,KEMPER,MS",MS,198,32.76763,-88.65088
ATTALA,BAPTIST MEDICAL CENTER ATTALA,"220 HWY 12 WEST,KOSCIUSKO,ATTALA,MS",MS,406,33.058,-89.58956
TIPPAH,TIPPAH COUNTY HOSPITAL,"1005 CITY AVE NORTH,RIPLEY,TIPPAH,MS",MS,193,34.7390387,-88.9506069
SHARKEY,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,"47 SOUTH FOURTH ST,ROLLING FORK,SHARKEY,MS",MS,65,34.004727,-90.070306
RANKIN,BRENTWOOD BEHAVIORAL HEALTHCARE OF MS,"3531 EAST LAKELAND DRIVE,FLOWOOD,RANKIN,MS",MS,1459,32.35799,-90.01187
